wind_angle,reference,wind_speed,wind_speed_units,status,datetime
260.2,R,7.1,N,A,10/22/2020 19:07:35.682683
262.6,R,7.7,N,A,10/22/2020 19:07:36.702955
247.8,R,6.9,N,A,10/22/2020 19:07:37.666377
242.7,R,10.7,N,A,10/22/2020 19:07:39.688968
242.7,R,10.0,N,A,10/22/2020 19:07:40.815953
234.8,R,10.0,N,A,10/22/2020 19:07:41.688620
247.4,R,10.5,N,A,10/22/2020 19:07:42.682961
241.2,R,10.2,N,A,10/22/2020 19:07:43.682287
240.4,R,10.3,N,A,10/22/2020 19:07:44.682612
237.8,R,9.3,N,A,10/22/2020 19:07:45.777684
229.2,R,9.5,N,A,10/22/2020 19:07:46.693234
224.1,R,10.1,N,A,10/22/2020 19:07:47.696552
229.2,R,7.5,N,A,10/22/2020 19:07:48.686903
247.3,R,7.5,N,A,10/22/2020 19:07:49.819872
252.8,R,7.3,N,A,10/22/2020 19:07:50.691540
250.3,R,7.2,N,A,10/22/2020 19:07:51.691866
248.6,R,7.2,N,A,10/22/2020 19:07:52.692190
248.7,R,6.6,N,A,10/22/2020 19:07:53.712462
237.1,R,5.5,N,A,10/22/2020 19:07:54.825484
223.9,R,5.2,N,A,10/22/2020 19:07:55.880661
221.9,R,5.3,N,A,10/22/2020 19:07:56.695482
223.1,R,4.8,N,A,10/22/2020 19:07:57.696804
226.5,R,3.4,N,A,10/22/2020 19:07:58.687155
224.5,R,3.6,N,A,10/22/2020 19:07:59.691469
221.1,R,3.4,N,A,10/22/2020 19:08:00.805489
214.2,R,2.4,N,A,10/22/2020 19:08:01.688127
233.7,R,1.9,N,A,10/22/2020 19:08:02.686458
254.1,R,3.0,N,A,10/22/2020 19:08:03.695759
236.8,R,3.9,N,A,10/22/2020 19:08:04.689102
239.0,R,3.4,N,A,10/22/2020 19:08:05.812098
245.5,R,3.0,N,A,10/22/2020 19:08:06.691747
248.7,R,2.7,N,A,10/22/2020 19:08:07.686086
246.1,R,3.5,N,A,10/22/2020 19:08:08.687408
241.3,R,5.1,N,A,10/22/2020 19:08:09.691721
226.2,R,4.5,N,A,10/22/2020 19:08:10.605277
232.0,R,6.5,N,A,10/22/2020 19:08:11.799085
222.1,R,8.0,N,A,10/22/2020 19:08:12.686711
221.4,R,7.3,N,A,10/22/2020 19:08:13.677063
218.5,R,7.5,N,A,10/22/2020 19:08:14.705314
222.7,R,8.7,N,A,10/22/2020 19:08:15.682699
223.1,R,7.2,N,A,10/22/2020 19:08:16.688011
224.2,R,7.7,N,A,10/22/2020 19:08:17.686340
221.2,R,8.2,N,A,10/22/2020 19:08:18.687670
217.3,R,7.3,N,A,10/22/2020 19:08:19.683997
227.1,R,6.7,N,A,10/22/2020 19:08:20.685318
229.0,R,4.8,N,A,10/22/2020 19:08:21.690630
233.0,R,4.1,N,A,10/22/2020 19:08:22.688960
221.7,R,4.3,N,A,10/22/2020 19:08:23.680308
211.7,R,3.8,N,A,10/22/2020 19:08:24.697586
203.9,R,3.7,N,A,10/22/2020 19:08:25.685944
221.5,R,4.1,N,A,10/22/2020 19:08:26.678289
225.3,R,5.1,N,A,10/22/2020 19:08:27.682602
224.4,R,5.0,N,A,10/22/2020 19:08:28.690905
226.1,R,5.2,N,A,10/22/2020 19:08:29.602466
221.7,R,6.2,N,A,10/22/2020 19:08:30.688563
219.8,R,6.3,N,A,10/22/2020 19:08:31.829511
220.6,R,7.5,N,A,10/22/2020 19:08:32.694198
220.1,R,6.8,N,A,10/22/2020 19:08:33.804228
219.5,R,5.7,N,A,10/22/2020 19:08:34.803557
221.3,R,4.7,N,A,10/22/2020 19:08:35.690185
208.1,R,4.4,N,A,10/22/2020 19:08:37.068497
224.6,R,5.4,N,A,10/22/2020 19:08:37.736712
224.1,R,6.8,N,A,10/22/2020 19:08:38.682183
224.3,R,6.6,N,A,10/22/2020 19:08:39.809168
222.8,R,6.4,N,A,10/22/2020 19:08:40.701781
241.3,R,5.5,N,A,10/22/2020 19:08:41.697118
235.6,R,5.9,N,A,10/22/2020 19:08:42.603695
248.2,R,5.4,N,A,10/22/2020 19:08:43.688792
244.3,R,5.6,N,A,10/22/2020 19:08:44.688118
249.1,R,6.1,N,A,10/22/2020 19:08:45.815105
240.8,R,6.2,N,A,10/22/2020 19:08:46.687769
240.2,R,6.2,N,A,10/22/2020 19:08:47.808772
249.9,R,5.8,N,A,10/22/2020 19:08:48.697397
252.5,R,6.8,N,A,10/22/2020 19:08:49.682760
243.3,R,6.4,N,A,10/22/2020 19:08:50.685081
216.4,R,7.0,N,A,10/22/2020 19:08:51.681416
213.5,R,7.4,N,A,10/22/2020 19:08:52.690716
221.5,R,7.5,N,A,10/22/2020 19:08:53.682062
222.4,R,9.2,N,A,10/22/2020 19:08:54.687375
222.6,R,10.1,N,A,10/22/2020 19:08:55.804387
233.1,R,10.0,N,A,10/22/2020 19:08:56.689020
227.5,R,10.5,N,A,10/22/2020 19:08:57.682365
228.4,R,9.5,N,A,10/22/2020 19:08:58.677701
229.9,R,8.3,N,A,10/22/2020 19:08:59.677030
236.4,R,6.7,N,A,10/22/2020 19:09:00.796036
244.8,R,6.1,N,A,10/22/2020 19:09:01.687652
241.2,R,7.1,N,A,10/22/2020 19:09:03.058984
231.5,R,7.6,N,A,10/22/2020 19:09:03.821943
243.4,R,6.6,N,A,10/22/2020 19:09:04.804315
237.1,R,6.1,N,A,10/22/2020 19:09:05.680969
232.2,R,5.3,N,A,10/22/2020 19:09:06.679300
233.4,R,4.5,N,A,10/22/2020 19:09:07.686607
259.2,R,1.6,N,A,10/22/2020 19:09:08.681944
269.2,R,1.3,N,A,10/22/2020 19:09:09.685261
306.6,R,3.6,N,A,10/22/2020 19:09:10.687580
293.0,R,4.2,N,A,10/22/2020 19:09:11.680923
290.3,R,5.4,N,A,10/22/2020 19:09:12.681247
294.8,R,6.6,N,A,10/22/2020 19:09:13.687556
294.4,R,6.6,N,A,10/22/2020 19:09:14.686884
293.2,R,6.7,N,A,10/22/2020 19:09:15.681223
284.4,R,8.1,N,A,10/22/2020 19:09:16.696508
283.8,R,8.6,N,A,10/22/2020 19:09:17.801552
293.2,R,7.1,N,A,10/22/2020 19:09:18.808858
303.5,R,7.3,N,A,10/22/2020 19:09:19.681524
269.2,R,7.8,N,A,10/22/2020 19:09:21.680178
270.8,R,8.2,N,A,10/22/2020 19:09:22.679515
270.9,R,9.2,N,A,10/22/2020 19:09:23.681825
271.9,R,8.2,N,A,10/22/2020 19:09:24.692122
278.7,R,8.8,N,A,10/22/2020 19:09:25.684469
278.2,R,7.8,N,A,10/22/2020 19:09:26.692771
278.1,R,6.5,N,A,10/22/2020 19:09:27.700076
265.3,R,6.2,N,A,10/22/2020 19:09:28.918818
269.2,R,6.9,N,A,10/22/2020 19:09:29.681779
277.4,R,8.4,N,A,10/22/2020 19:09:30.675117
269.2,R,8.8,N,A,10/22/2020 19:09:31.726311
268.4,R,9.0,N,A,10/22/2020 19:09:32.675769
265.7,R,7.4,N,A,10/22/2020 19:09:33.605281
261.5,R,5.7,N,A,10/22/2020 19:09:34.677413
267.6,R,7.1,N,A,10/22/2020 19:09:35.687711
266.8,R,8.1,N,A,10/22/2020 19:09:36.691029
284.6,R,10.8,N,A,10/22/2020 19:09:37.691354
289.9,R,11.1,N,A,10/22/2020 19:09:38.688686
287.0,R,11.5,N,A,10/22/2020 19:09:39.681032
284.9,R,12.7,N,A,10/22/2020 19:09:40.680360
286.5,R,11.3,N,A,10/22/2020 19:09:41.683675
288.2,R,11.8,N,A,10/22/2020 19:09:42.682006
276.3,R,11.2,N,A,10/22/2020 19:09:43.681333
270.4,R,11.0,N,A,10/22/2020 19:09:44.695621
283.5,R,5.6,N,A,10/22/2020 19:09:45.688964
254.2,R,3.3,N,A,10/22/2020 19:09:46.680312
263.3,R,3.7,N,A,10/22/2020 19:09:47.687617
275.4,R,7.5,N,A,10/22/2020 19:09:48.686945
279.0,R,11.6,N,A,10/22/2020 19:09:49.681284
265.5,R,16.2,N,A,10/22/2020 19:09:50.687593
259.9,R,12.4,N,A,10/22/2020 19:09:51.683928
265.9,R,10.9,N,A,10/22/2020 19:09:52.681260
257.5,R,10.6,N,A,10/22/2020 19:09:53.689565
251.2,R,8.7,N,A,10/22/2020 19:09:54.726796
240.1,R,8.6,N,A,10/22/2020 19:09:55.688219
233.8,R,6.7,N,A,10/22/2020 19:09:56.687544
242.7,R,5.4,N,A,10/22/2020 19:09:57.686874
235.2,R,4.9,N,A,10/22/2020 19:09:58.681214
258.0,R,3.4,N,A,10/22/2020 19:09:59.804209
246.3,R,2.8,N,A,10/22/2020 19:10:00.681860
249.6,R,2.3,N,A,10/22/2020 19:10:01.682188
255.5,R,3.3,N,A,10/22/2020 19:10:02.686501
264.6,R,3.7,N,A,10/22/2020 19:10:03.807502
281.5,R,6.9,N,A,10/22/2020 19:10:04.687149
283.7,R,7.9,N,A,10/22/2020 19:10:05.803165
284.3,R,8.2,N,A,10/22/2020 19:10:06.679819
267.7,R,7.0,N,A,10/22/2020 19:10:07.676155
275.1,R,6.1,N,A,10/22/2020 19:10:08.811118
278.2,R,7.7,N,A,10/22/2020 19:10:09.804463
267.9,R,8.1,N,A,10/22/2020 19:10:10.679123
262.0,R,8.8,N,A,10/22/2020 19:10:11.607638
269.2,R,10.5,N,A,10/22/2020 19:10:12.680769
263.7,R,10.6,N,A,10/22/2020 19:10:13.691067
263.1,R,10.3,N,A,10/22/2020 19:10:14.680422
263.9,R,9.3,N,A,10/22/2020 19:10:15.686730
265.2,R,9.2,N,A,10/22/2020 19:10:16.827678
268.0,R,10.1,N,A,10/22/2020 19:10:17.697351
280.6,R,10.0,N,A,10/22/2020 19:10:18.794420
274.6,R,10.5,N,A,10/22/2020 19:10:19.691020
268.2,R,9.7,N,A,10/22/2020 19:10:20.831968
259.4,R,9.8,N,A,10/22/2020 19:10:21.698650
260.5,R,9.6,N,A,10/22/2020 19:10:22.697976
262.5,R,9.3,N,A,10/22/2020 19:10:23.689326
264.4,R,9.1,N,A,10/22/2020 19:10:24.806339
260.2,R,7.5,N,A,10/22/2020 19:10:25.700944
259.6,R,7.2,N,A,10/22/2020 19:10:26.686311
256.1,R,7.3,N,A,10/22/2020 19:10:27.686635
256.1,R,7.0,N,A,10/22/2020 19:10:28.806639
258.2,R,6.9,N,A,10/22/2020 19:10:29.688280
253.8,R,6.2,N,A,10/22/2020 19:10:30.604827
257.1,R,6.2,N,A,10/22/2020 19:10:31.688930
253.8,R,5.2,N,A,10/22/2020 19:10:32.800955
261.9,R,5.0,N,A,10/22/2020 19:10:33.680602
254.3,R,4.8,N,A,10/22/2020 19:10:34.698879
253.7,R,5.6,N,A,10/22/2020 19:10:35.681252
230.6,R,6.3,N,A,10/22/2020 19:10:36.802253
241.1,R,5.8,N,A,10/22/2020 19:10:37.680903
265.3,R,8.3,N,A,10/22/2020 19:10:38.688209
268.3,R,10.2,N,A,10/22/2020 19:10:39.690528
270.9,R,10.3,N,A,10/22/2020 19:10:40.693845
283.1,R,11.8,N,A,10/22/2020 19:10:41.806867
303.8,R,14.1,N,A,10/22/2020 19:10:42.681529
308.6,R,12.5,N,A,10/22/2020 19:10:43.811505
313.9,R,10.7,N,A,10/22/2020 19:10:44.688160
316.8,R,10.8,N,A,10/22/2020 19:10:45.682501
324.4,R,10.9,N,A,10/22/2020 19:10:46.693795
338.8,R,10.4,N,A,10/22/2020 19:10:47.691129
351.3,R,10.0,N,A,10/22/2020 19:10:48.700429
358.2,R,10.0,N,A,10/22/2020 19:10:49.606006
2.1,R,11.2,N,A,10/22/2020 19:10:50.685122
1.3,R,10.4,N,A,10/22/2020 19:10:51.696416
357.2,R,8.0,N,A,10/22/2020 19:10:52.692750
3.4,R,8.2,N,A,10/22/2020 19:10:53.688089
4.8,R,8.7,N,A,10/22/2020 19:10:54.816070
39.0,R,10.0,N,A,10/22/2020 19:50:21.114682
35.1,R,9.1,N,A,10/22/2020 19:50:21.659225
38.3,R,9.2,N,A,10/22/2020 19:50:22.297518
42.8,R,8.2,N,A,10/22/2020 19:50:22.727369
28.8,R,9.4,N,A,10/22/2020 19:50:23.701762
18.6,R,8.8,N,A,10/22/2020 19:50:24.690117
14.0,R,9.5,N,A,10/22/2020 19:50:25.787183
17.7,R,8.6,N,A,10/22/2020 19:50:26.689767
29.5,R,7.8,N,A,10/22/2020 19:50:27.680120
31.1,R,8.2,N,A,10/22/2020 19:50:28.785162
36.7,R,9.6,N,A,10/22/2020 19:50:29.708694
38.1,R,8.9,N,A,10/22/2020 19:50:30.712012
41.3,R,10.2,N,A,10/22/2020 19:50:31.677426
43.8,R,9.7,N,A,10/22/2020 19:50:32.696700
42.4,R,9.6,N,A,10/22/2020 19:50:33.698024
38.5,R,12.0,N,A,10/22/2020 19:50:34.693362
42.4,R,11.9,N,A,10/22/2020 19:50:35.801400
43.0,R,12.2,N,A,10/22/2020 19:50:36.704981
42.8,R,12.6,N,A,10/22/2020 19:50:37.695333
39.1,R,13.8,N,A,10/22/2020 19:50:38.703637
33.4,R,12.8,N,A,10/22/2020 19:50:39.686008
30.4,R,12.9,N,A,10/22/2020 19:50:40.713262
28.9,R,13.0,N,A,10/22/2020 19:50:41.591909
25.2,R,11.8,N,A,10/22/2020 19:50:42.685984
27.6,R,11.8,N,A,10/22/2020 19:50:43.799008
22.1,R,11.2,N,A,10/22/2020 19:50:45.064621
20.8,R,10.8,N,A,10/22/2020 19:50:45.704911
32.2,R,11.7,N,A,10/22/2020 19:50:46.717202
34.7,R,9.9,N,A,10/22/2020 19:50:47.673644
39.4,R,10.9,N,A,10/22/2020 19:50:48.802625
37.4,R,10.1,N,A,10/22/2020 19:50:49.705210
30.4,R,8.9,N,A,10/22/2020 19:50:50.826213
24.7,R,8.9,N,A,10/22/2020 19:50:51.774676
24.8,R,8.3,N,A,10/22/2020 19:50:52.714164
27.5,R,9.1,N,A,10/22/2020 19:50:53.881042
30.3,R,9.3,N,A,10/22/2020 19:50:54.593136
21.8,R,9.2,N,A,10/22/2020 19:50:55.701175
19.2,R,9.5,N,A,10/22/2020 19:50:56.705488
18.5,R,9.9,N,A,10/22/2020 19:50:57.851422
17.6,R,10.3,N,A,10/22/2020 19:50:58.723089
28.4,R,10.2,N,A,10/22/2020 19:50:59.894959
28.1,R,10.1,N,A,10/22/2020 19:51:00.698806
20.1,R,9.5,N,A,10/22/2020 19:51:01.821804
16.1,R,10.3,N,A,10/22/2020 19:51:02.715414
10.8,R,11.1,N,A,10/22/2020 19:51:03.793531
9.4,R,10.0,N,A,10/22/2020 19:51:04.801833
13.2,R,9.3,N,A,10/22/2020 19:51:05.698433
12.7,R,9.6,N,A,10/22/2020 19:51:06.773560
14.0,R,9.7,N,A,10/22/2020 19:51:07.637249
16.3,R,9.6,N,A,10/22/2020 19:51:08.701402
12.6,R,8.9,N,A,10/22/2020 19:51:09.701726
17.5,R,8.8,N,A,10/22/2020 19:51:11.096996
15.4,R,8.1,N,A,10/22/2020 19:51:11.723320
17.1,R,8.1,N,A,10/22/2020 19:51:12.686741
10.4,R,8.8,N,A,10/22/2020 19:51:13.690059
12.5,R,9.2,N,A,10/22/2020 19:51:14.681407
16.3,R,9.0,N,A,10/22/2020 19:51:15.700683
15.0,R,8.4,N,A,10/22/2020 19:51:16.735915
8.4,R,9.2,N,A,10/22/2020 19:51:17.727262
17.2,R,9.7,N,A,10/22/2020 19:51:18.698662
16.1,R,8.5,N,A,10/22/2020 19:51:19.691008
15.1,R,8.5,N,A,10/22/2020 19:51:20.643461
7.7,R,8.8,N,A,10/22/2020 19:51:21.685673
7.2,R,8.9,N,A,10/22/2020 19:51:22.711929
7.2,R,8.7,N,A,10/22/2020 19:51:23.722227
4.3,R,8.8,N,A,10/22/2020 19:51:24.886113
6.8,R,8.8,N,A,10/22/2020 19:51:25.787705
8.3,R,8.6,N,A,10/22/2020 19:51:26.799994
1.3,R,7.9,N,A,10/22/2020 19:51:27.814284
359.8,R,8.5,N,A,10/22/2020 19:51:28.726839
358.5,R,10.9,N,A,10/22/2020 19:51:29.856817
355.0,R,11.9,N,A,10/22/2020 19:51:30.794312
354.4,R,12.2,N,A,10/22/2020 19:51:31.889383
353.7,R,11.7,N,A,10/22/2020 19:51:32.680265
352.9,R,10.5,N,A,10/22/2020 19:51:33.737438
355.6,R,9.9,N,A,10/22/2020 19:51:34.790624
352.4,R,10.8,N,A,10/22/2020 19:51:35.690216
343.5,R,11.8,N,A,10/22/2020 19:51:36.689547
347.4,R,13.3,N,A,10/22/2020 19:51:37.683883
350.3,R,12.3,N,A,10/22/2020 19:51:38.696177
348.7,R,10.6,N,A,10/22/2020 19:51:39.593776
344.2,R,10.1,N,A,10/22/2020 19:51:40.777610
353.4,R,11.4,N,A,10/22/2020 19:51:41.694160
351.0,R,14.2,N,A,10/22/2020 19:51:42.776261
356.4,R,14.9,N,A,10/22/2020 19:51:43.775592
357.3,R,12.6,N,A,10/22/2020 19:51:44.696131
358.1,R,13.6,N,A,10/22/2020 19:51:45.712413
355.7,R,13.7,N,A,10/22/2020 19:51:46.779558
353.3,R,13.9,N,A,10/22/2020 19:51:47.794840
351.0,R,13.3,N,A,10/22/2020 19:51:48.842041
355.5,R,12.1,N,A,10/22/2020 19:51:49.686780
353.8,R,13.0,N,A,10/22/2020 19:51:50.778859
359.8,R,12.7,N,A,10/22/2020 19:51:51.694412
4.5,R,11.7,N,A,10/22/2020 19:51:53.791802
8.4,R,12.0,N,A,10/22/2020 19:51:54.810078
15.5,R,10.5,N,A,10/22/2020 19:51:55.424435
9.7,R,13.6,N,A,10/22/2020 19:51:56.066717
10.0,R,13.9,N,A,10/22/2020 19:51:56.889515
10.7,R,13.2,N,A,10/22/2020 19:51:57.856931
13.9,R,11.8,N,A,10/22/2020 19:51:58.685712
16.0,R,11.2,N,A,10/22/2020 19:51:59.698005
21.8,R,11.1,N,A,10/22/2020 19:52:00.707307
21.8,R,11.8,N,A,10/22/2020 19:52:01.785423
15.9,R,10.3,N,A,10/22/2020 19:52:02.789735
5.1,R,9.7,N,A,10/22/2020 19:52:03.679353
5.5,R,10.0,N,A,10/22/2020 19:52:04.789388
14.6,R,9.7,N,A,10/22/2020 19:52:05.722889
11.8,R,10.7,N,A,10/22/2020 19:52:06.706259
8.9,R,10.6,N,A,10/22/2020 19:52:07.704591
11.7,R,11.6,N,A,10/22/2020 19:52:08.707907
8.2,R,11.7,N,A,10/22/2020 19:52:09.771062
4.2,R,11.3,N,A,10/22/2020 19:52:10.782358
13.7,R,10.0,N,A,10/22/2020 19:52:12.690255
18.9,R,9.2,N,A,10/22/2020 19:52:13.681602
17.6,R,8.7,N,A,10/22/2020 19:52:14.687914
14.2,R,8.5,N,A,10/22/2020 19:52:15.786970
7.8,R,7.7,N,A,10/22/2020 19:52:16.792284
12.1,R,8.3,N,A,10/22/2020 19:52:17.679908
12.5,R,8.9,N,A,10/22/2020 19:52:18.635353
14.9,R,8.2,N,A,10/22/2020 19:52:19.682551
24.8,R,7.9,N,A,10/22/2020 19:52:20.803555
31.4,R,8.0,N,A,10/22/2020 19:52:21.736060
36.9,R,8.0,N,A,10/22/2020 19:52:22.679537
46.9,R,9.0,N,A,10/22/2020 19:52:23.801535
29.8,R,9.0,N,A,10/22/2020 19:52:24.805848
26.6,R,10.9,N,A,10/22/2020 19:52:25.796201
20.3,R,10.8,N,A,10/22/2020 19:52:26.873320
15.6,R,8.4,N,A,10/22/2020 19:52:27.787875
12.9,R,10.2,N,A,10/22/2020 19:52:28.766257
20.3,R,12.6,N,A,10/22/2020 19:52:29.688790
32.8,R,13.3,N,A,10/22/2020 19:52:30.694099
30.4,R,11.9,N,A,10/22/2020 19:52:31.726341
24.7,R,11.0,N,A,10/22/2020 19:52:32.777528
36.1,R,11.9,N,A,10/22/2020 19:52:33.758902
43.1,R,15.4,N,A,10/22/2020 19:52:34.739279
37.5,R,14.3,N,A,10/22/2020 19:52:35.683755
33.7,R,12.6,N,A,10/22/2020 19:52:36.711007
17.7,R,10.9,N,A,10/22/2020 19:52:37.656478
33.6,R,12.2,N,A,10/22/2020 19:52:38.693704
36.4,R,13.4,N,A,10/22/2020 19:52:39.704004
32.4,R,12.5,N,A,10/22/2020 19:52:40.707318
41.0,R,14.1,N,A,10/22/2020 19:52:41.712631
35.7,R,13.3,N,A,10/22/2020 19:52:42.692011
37.4,R,12.3,N,A,10/22/2020 19:52:43.796059
34.4,R,14.8,N,A,10/22/2020 19:52:44.712607
31.5,R,12.9,N,A,10/22/2020 19:52:45.795710
33.1,R,14.9,N,A,10/22/2020 19:52:46.717246
34.1,R,14.1,N,A,10/22/2020 19:52:47.697623
34.2,R,12.0,N,A,10/22/2020 19:52:48.786709
39.6,R,10.0,N,A,10/22/2020 19:52:49.682313
41.3,R,10.6,N,A,10/22/2020 19:52:50.658702
36.0,R,10.1,N,A,10/22/2020 19:52:51.695929
31.1,R,10.3,N,A,10/22/2020 19:52:52.696251
28.4,R,10.5,N,A,10/22/2020 19:52:54.018716
18.3,R,9.8,N,A,10/22/2020 19:52:54.884400
10.4,R,12.2,N,A,10/22/2020 19:52:55.717172
10.8,R,14.6,N,A,10/22/2020 19:52:57.713831
11.8,R,13.9,N,A,10/22/2020 19:52:58.709171
21.9,R,12.5,N,A,10/22/2020 19:52:59.724457
18.2,R,13.0,N,A,10/22/2020 19:53:00.793594
16.1,R,12.2,N,A,10/22/2020 19:53:01.710145
28.9,R,13.2,N,A,10/22/2020 19:53:02.711465
33.2,R,11.6,N,A,10/22/2020 19:53:03.696828
33.5,R,11.0,N,A,10/22/2020 19:53:04.703138
35.2,R,11.0,N,A,10/22/2020 19:53:05.707452
34.7,R,11.8,N,A,10/22/2020 19:53:06.708775
30.6,R,10.1,N,A,10/22/2020 19:53:07.801851
4.0,R,9.0,N,A,10/22/2020 19:53:08.722390
2.3,R,8.0,N,A,10/22/2020 19:53:09.669854
4.3,R,8.3,N,A,10/22/2020 19:53:10.721043
13.2,R,8.6,N,A,10/22/2020 19:53:11.784198
18.3,R,8.8,N,A,10/22/2020 19:53:12.722691
20.7,R,8.9,N,A,10/22/2020 19:53:13.714039
29.2,R,8.9,N,A,10/22/2020 19:53:14.723339
29.7,R,6.8,N,A,10/22/2020 19:53:15.793476
18.6,R,6.7,N,A,10/22/2020 19:53:16.729971
18.0,R,7.1,N,A,10/22/2020 19:53:17.694389
18.5,R,7.9,N,A,10/22/2020 19:53:18.701696
19.5,R,8.6,N,A,10/22/2020 19:53:20.145834
22.3,R,10.1,N,A,10/22/2020 19:53:20.706336
25.7,R,11.5,N,A,10/22/2020 19:53:21.719624
18.5,R,11.7,N,A,10/22/2020 19:53:22.595283
17.1,R,12.0,N,A,10/22/2020 19:53:23.779115
10.5,R,12.6,N,A,10/22/2020 19:53:24.837285
358.5,R,11.0,N,A,10/22/2020 19:53:25.715938
359.0,R,9.9,N,A,10/22/2020 19:53:26.823974
4.1,R,9.1,N,A,10/22/2020 19:53:27.804349
7.8,R,7.5,N,A,10/22/2020 19:53:28.815647
13.1,R,8.8,N,A,10/22/2020 19:53:29.711251
15.7,R,8.7,N,A,10/22/2020 19:53:30.689634
16.4,R,7.4,N,A,10/22/2020 19:53:31.888428
11.8,R,7.7,N,A,10/22/2020 19:53:32.770068
8.7,R,8.4,N,A,10/22/2020 19:53:33.715541
7.8,R,8.0,N,A,10/22/2020 19:53:34.741798
5.7,R,8.6,N,A,10/22/2020 19:53:35.791987
4.1,R,9.3,N,A,10/22/2020 19:53:36.681609
6.1,R,11.6,N,A,10/22/2020 19:53:37.680934
10.1,R,12.1,N,A,10/22/2020 19:53:38.771019
14.8,R,12.4,N,A,10/22/2020 19:53:39.674602
19.6,R,14.3,N,A,10/22/2020 19:53:40.699860
22.8,R,12.7,N,A,10/22/2020 19:53:41.769996
21.4,R,11.9,N,A,10/22/2020 19:53:42.741399
27.3,R,13.1,N,A,10/22/2020 19:53:43.891327
31.3,R,13.9,N,A,10/22/2020 19:53:44.800891
31.8,R,12.7,N,A,10/22/2020 19:53:45.807203
32.5,R,12.3,N,A,10/22/2020 19:53:46.691834
19.3,R,11.3,N,A,10/22/2020 19:53:47.786905
24.6,R,10.6,N,A,10/22/2020 19:53:48.651593
14.4,R,9.0,N,A,10/22/2020 19:53:49.792538
21.2,R,8.3,N,A,10/22/2020 19:53:50.785885
21.2,R,7.7,N,A,10/22/2020 19:53:51.865995
20.0,R,6.9,N,A,10/22/2020 19:53:52.707744
19.8,R,6.5,N,A,10/22/2020 19:53:53.691112
24.5,R,8.0,N,A,10/22/2020 19:53:55.681787
12.4,R,8.4,N,A,10/22/2020 19:53:56.675130
19.6,R,9.9,N,A,10/22/2020 19:53:57.710366
14.6,R,9.0,N,A,10/22/2020 19:53:58.704705
31.1,R,10.2,N,A,10/22/2020 19:53:59.703031
29.5,R,10.5,N,A,10/22/2020 19:54:00.781149
26.6,R,10.9,N,A,10/22/2020 19:54:01.693709
22.9,R,12.3,N,A,10/22/2020 19:54:02.791773
18.7,R,10.7,N,A,10/22/2020 19:54:03.709316
18.5,R,9.5,N,A,10/22/2020 19:54:04.709644
14.5,R,9.0,N,A,10/22/2020 19:54:05.712960
6.6,R,7.8,N,A,10/22/2020 19:54:06.703309
357.8,R,7.2,N,A,10/22/2020 19:54:07.654766
350.6,R,8.0,N,A,10/22/2020 19:54:08.780751
337.0,R,7.1,N,A,10/22/2020 19:54:09.806012
334.6,R,8.0,N,A,10/22/2020 19:54:10.762454
338.1,R,8.9,N,A,10/22/2020 19:54:11.812645
339.7,R,8.9,N,A,10/22/2020 19:54:12.723208
344.1,R,7.9,N,A,10/22/2020 19:54:13.711565
333.8,R,8.0,N,A,10/22/2020 19:54:14.715878
331.9,R,7.9,N,A,10/22/2020 19:54:15.725181
327.5,R,9.2,N,A,10/22/2020 19:54:16.824239
328.3,R,8.6,N,A,10/22/2020 19:54:17.878422
325.1,R,8.7,N,A,10/22/2020 19:54:18.817908
327.5,R,9.3,N,A,10/22/2020 19:54:19.681600
332.4,R,10.2,N,A,10/22/2020 19:54:20.659982
342.4,R,9.7,N,A,10/22/2020 19:54:21.753058
347.1,R,9.4,N,A,10/22/2020 19:54:22.684566
348.5,R,9.4,N,A,10/22/2020 19:54:23.676911
338.6,R,8.7,N,A,10/22/2020 19:54:24.707156
1.4,R,7.4,N,A,10/22/2020 19:54:25.802226
6.8,R,8.5,N,A,10/22/2020 19:54:26.804547
356.6,R,8.9,N,A,10/22/2020 19:54:27.876678
6.8,R,11.0,N,A,10/22/2020 19:54:28.769292
18.0,R,10.4,N,A,10/22/2020 19:54:29.683845
23.7,R,10.6,N,A,10/22/2020 19:54:30.677187
40.3,R,12.3,N,A,10/22/2020 19:54:31.689480
49.4,R,11.0,N,A,10/22/2020 19:54:32.780562
61.1,R,12.9,N,A,10/22/2020 19:54:33.649239
68.4,R,9.7,N,A,10/22/2020 19:54:34.768245
84.1,R,7.3,N,A,10/22/2020 19:54:35.699754
91.3,R,7.6,N,A,10/22/2020 19:54:37.011247
99.6,R,7.6,N,A,10/22/2020 19:54:37.695417
102.8,R,8.0,N,A,10/22/2020 19:54:39.145536
105.1,R,8.2,N,A,10/22/2020 19:54:39.599324
128.2,R,5.8,N,A,10/22/2020 19:54:40.797121
142.6,R,4.5,N,A,10/22/2020 19:54:41.682750
147.8,R,3.2,N,A,10/22/2020 19:54:42.691055
159.8,R,4.1,N,A,10/22/2020 19:54:43.667443
165.3,R,4.3,N,A,10/22/2020 19:54:44.689710
177.4,R,3.7,N,A,10/22/2020 19:54:45.697018
203.4,R,2.5,N,A,10/22/2020 19:54:46.713298
227.8,R,3.3,N,A,10/22/2020 19:54:47.689688
235.5,R,3.8,N,A,10/22/2020 19:54:48.692005
