date,time,wavelength1,chl_raw,wavelength2,peryth_raw,wavelength3,pcyan_raw,wavelength4,datetime
10/22/20,11:48:38,695,334,595,52,680,54,543,10/22/2020 20:02:50.519287
10/22/20,11:48:39,695,340,595,50,680,56,543,10/22/2020 20:02:51.647270
10/22/20,11:48:40,695,346,595,51,680,54,543,10/22/2020 20:02:52.771265
10/22/20,11:48:41,695,352,595,50,680,54,543,10/22/2020 20:02:53.792532
10/22/20,11:48:42,695,354,595,50,680,54,543,10/22/2020 20:02:54.962404
10/22/20,11:48:44,695,349,595,53,680,55,543,10/22/2020 20:02:56.068446
10/22/20,11:48:45,695,343,595,51,680,55,543,10/22/2020 20:02:57.315112
10/22/20,11:48:46,695,340,595,52,680,56,543,10/22/2020 20:02:58.331394
10/22/20,11:48:47,695,352,595,51,680,55,543,10/22/2020 20:02:59.456384
10/22/20,11:48:48,695,352,595,50,680,54,543,10/22/2020 20:03:00.603317
10/22/20,11:48:49,695,326,595,52,680,56,543,10/22/2020 20:03:01.706365
10/22/20,11:48:50,695,343,595,50,680,58,543,10/22/2020 20:03:02.852301
10/22/20,11:48:51,695,349,595,52,680,55,543,10/22/2020 20:03:03.979287
10/22/20,11:48:53,695,347,595,52,680,54,543,10/22/2020 20:03:05.106273
10/22/20,11:48:54,695,343,595,50,680,56,543,10/22/2020 20:03:06.262182
10/22/20,11:48:55,695,342,595,51,680,55,543,10/22/2020 20:03:07.373210
10/22/20,11:48:56,695,334,595,51,680,54,543,10/22/2020 20:03:08.480247
10/22/20,11:48:57,695,346,595,49,680,53,543,10/22/2020 20:03:09.605239
10/22/20,11:48:58,695,342,595,51,680,56,543,10/22/2020 20:03:10.843928
10/22/20,11:48:59,695,341,595,50,680,55,543,10/22/2020 20:03:11.892124
10/22/20,11:49:01,695,352,595,50,680,55,543,10/22/2020 20:03:13.018111
10/22/20,11:49:02,695,348,595,50,680,56,543,10/22/2020 20:03:14.130136
10/22/20,11:49:03,695,353,595,51,680,55,543,10/22/2020 20:03:15.274078
10/22/20,11:49:04,695,345,595,51,680,56,543,10/22/2020 20:03:16.412034
10/22/20,11:49:05,695,329,595,52,680,55,543,10/22/2020 20:03:17.624790
10/22/20,11:49:06,695,347,595,51,680,54,543,10/22/2020 20:03:18.665006
10/22/20,11:49:07,695,331,595,50,680,55,543,10/22/2020 20:03:19.783017
10/22/20,11:49:08,695,320,595,50,680,53,543,10/22/2020 20:03:20.923967
10/22/20,11:49:10,695,331,595,52,680,53,543,10/22/2020 20:03:22.050951
10/22/20,11:49:11,695,331,595,51,680,55,543,10/22/2020 20:03:23.184918
10/22/20,11:49:12,695,341,595,51,680,54,543,10/22/2020 20:03:24.314897
10/22/20,11:49:13,695,329,595,51,680,54,543,10/22/2020 20:03:25.433903
10/22/20,11:49:14,695,328,595,52,680,55,543,10/22/2020 20:03:26.609758
10/22/20,11:49:15,695,331,595,51,680,55,543,10/22/2020 20:03:27.680894
10/22/20,11:49:16,695,335,595,52,680,54,543,10/22/2020 20:03:28.828824
10/22/20,11:49:17,695,328,595,50,680,56,543,10/22/2020 20:03:30.051553
10/22/20,11:49:19,695,330,595,52,680,58,543,10/22/2020 20:03:31.467765
10/22/20,11:49:20,695,339,595,53,680,54,543,10/22/2020 20:03:32.209783
10/22/20,11:49:21,695,337,595,52,680,55,543,10/22/2020 20:03:33.332776
10/22/20,11:49:22,695,333,595,53,680,53,543,10/22/2020 20:03:34.462755
10/22/20,11:49:23,695,337,595,51,680,55,543,10/22/2020 20:03:35.588743
10/22/20,11:49:24,695,334,595,50,680,54,543,10/22/2020 20:03:36.724704
10/22/20,11:49:25,695,346,595,51,680,54,543,10/22/2020 20:03:37.855680
10/22/20,11:49:26,695,335,595,50,680,53,543,10/22/2020 20:03:38.974686
10/22/20,11:49:28,695,334,595,52,680,52,543,10/22/2020 20:03:40.108653
10/22/20,11:49:29,695,344,595,53,680,54,543,10/22/2020 20:03:41.346343
10/22/20,11:49:30,695,335,595,51,680,56,543,10/22/2020 20:03:42.371602
10/22/20,11:49:31,695,351,595,51,680,54,543,10/22/2020 20:03:43.511552
10/22/20,11:49:32,695,340,595,51,680,54,543,10/22/2020 20:03:44.645519
10/22/20,11:49:33,695,344,595,51,680,54,543,10/22/2020 20:03:45.764526
10/22/20,11:49:34,695,341,595,50,680,55,543,10/22/2020 20:03:46.893507
10/22/20,11:49:36,695,340,595,50,680,53,543,10/22/2020 20:03:48.035450
10/22/20,11:49:37,695,340,595,53,680,55,543,10/22/2020 20:03:49.171414
10/22/20,11:49:38,695,343,595,51,680,53,543,10/22/2020 20:03:50.291419
10/22/20,11:49:39,695,335,595,51,680,55,543,10/22/2020 20:03:51.419404
10/22/20,11:49:40,695,342,595,51,680,54,543,10/22/2020 20:03:52.554366
10/22/20,11:49:41,695,341,595,50,680,54,543,10/22/2020 20:03:53.681352
10/22/20,11:49:42,695,346,595,52,680,54,543,10/22/2020 20:03:54.799361
10/22/20,11:49:43,695,348,595,52,680,54,543,10/22/2020 20:03:56.007131
10/22/20,11:49:45,695,352,595,53,680,57,543,10/22/2020 20:03:57.057323
10/22/20,11:49:46,695,353,595,51,680,56,543,10/22/2020 20:03:58.283045
10/22/20,11:49:47,695,359,595,52,680,55,543,10/22/2020 20:03:59.298326
10/22/20,11:49:48,695,360,595,50,680,55,543,10/22/2020 20:04:00.534023
10/22/20,11:49:49,695,351,595,51,680,55,543,10/22/2020 20:04:01.572245
10/22/20,11:49:50,695,350,595,50,680,54,543,10/22/2020 20:04:02.793976
10/22/20,11:49:51,695,362,595,49,680,55,543,10/22/2020 20:04:03.843174
10/22/20,11:49:52,695,358,595,51,680,53,543,10/22/2020 20:04:04.960184
10/22/20,11:49:54,695,340,595,51,680,56,543,10/22/2020 20:04:06.098139
10/22/20,11:49:55,695,347,595,50,680,55,543,10/22/2020 20:04:07.222134
10/22/20,11:49:56,695,341,595,50,680,52,543,10/22/2020 20:04:08.452843
10/22/20,11:49:57,695,337,595,51,680,55,543,10/22/2020 20:04:09.490069
10/22/20,11:49:58,695,339,595,49,680,53,543,10/22/2020 20:04:10.613066
10/22/20,11:49:59,695,345,595,50,680,54,543,10/22/2020 20:04:11.760995
10/22/20,11:50:00,695,340,595,51,680,54,543,10/22/2020 20:04:12.966771
10/22/20,11:50:02,695,338,595,50,680,53,543,10/22/2020 20:04:13.994022
10/22/20,11:50:03,695,353,595,51,680,55,543,10/22/2020 20:04:15.215754
10/22/20,11:50:04,695,358,595,51,680,55,543,10/22/2020 20:04:16.260959
10/22/20,11:50:05,695,341,595,51,680,52,543,10/22/2020 20:04:17.390936
10/22/20,11:50:06,695,319,595,51,680,56,543,10/22/2020 20:04:18.520915
10/22/20,11:50:07,695,289,595,53,680,53,543,10/22/2020 20:04:19.642913
10/22/20,11:50:08,695,296,595,50,680,54,543,10/22/2020 20:04:20.771894
10/22/20,11:50:09,695,308,595,51,680,53,543,10/22/2020 20:04:21.909853
10/22/20,11:50:11,695,318,595,51,680,57,543,10/22/2020 20:04:23.061772
10/22/20,11:50:12,695,314,595,53,680,52,543,10/22/2020 20:04:24.156839
10/22/20,11:50:13,695,312,595,50,680,55,543,10/22/2020 20:04:25.311751
10/22/20,11:50:14,695,308,595,51,680,56,543,10/22/2020 20:04:26.414800
10/22/20,11:50:15,695,326,595,50,680,54,543,10/22/2020 20:04:27.651495
10/22/20,11:50:16,695,326,595,51,680,52,543,10/22/2020 20:04:28.785460
10/22/20,11:50:17,695,331,595,48,680,54,543,10/22/2020 20:04:29.912445
10/22/20,11:50:18,695,341,595,50,680,57,543,10/22/2020 20:04:30.997543
10/22/20,11:50:20,695,356,595,50,680,55,543,10/22/2020 20:04:32.173401
10/22/20,11:50:21,695,345,595,51,680,54,543,10/22/2020 20:04:33.199653
10/22/20,11:50:22,695,354,595,50,680,54,543,10/22/2020 20:04:34.435351
10/22/20,11:50:23,695,346,595,50,680,55,543,10/22/2020 20:04:35.458612
10/22/20,11:50:24,695,343,595,50,680,55,543,10/22/2020 20:04:36.580610
10/22/20,11:50:25,695,358,595,50,680,53,543,10/22/2020 20:04:37.717569
10/22/20,11:50:26,695,352,595,52,680,55,543,10/22/2020 20:04:38.858519
10/22/20,11:50:27,695,355,595,51,680,54,543,10/22/2020 20:04:39.991487
10/22/20,11:50:29,695,361,595,53,680,57,543,10/22/2020 20:04:41.101518
10/22/20,11:50:30,695,356,595,53,680,56,543,10/22/2020 20:04:42.353171
10/22/20,11:50:31,695,355,595,50,680,56,543,10/22/2020 20:04:43.479162
10/22/20,11:50:32,695,368,595,50,680,55,543,10/22/2020 20:04:44.585202
10/22/20,11:50:33,695,372,595,50,680,55,543,10/22/2020 20:04:45.616442
10/22/20,11:50:34,695,363,595,51,680,57,543,10/22/2020 20:04:46.850143
10/22/20,11:50:35,695,371,595,49,680,57,543,10/22/2020 20:04:47.897343
10/22/20,11:50:37,695,365,595,53,680,64,543,10/22/2020 20:04:49.013358
10/22/20,11:50:38,695,370,595,52,680,74,543,10/22/2020 20:04:50.236087
10/22/20,11:50:39,695,393,595,50,680,57,543,10/22/2020 20:04:51.267331
10/22/20,11:50:40,695,398,595,51,680,55,543,10/22/2020 20:04:52.393319
10/22/20,11:50:41,695,405,595,52,680,57,543,10/22/2020 20:04:53.626021
10/22/20,11:50:42,695,405,595,51,680,56,543,10/22/2020 20:04:54.745029
10/22/20,11:50:43,695,412,595,52,680,58,543,10/22/2020 20:04:55.785247
10/22/20,11:50:44,695,390,595,51,680,56,543,10/22/2020 20:04:56.904252
10/22/20,11:50:46,695,409,595,50,680,55,543,10/22/2020 20:04:58.046199
10/22/20,11:50:47,695,417,595,51,680,57,543,10/22/2020 20:04:59.272917
10/22/20,11:50:48,695,412,595,51,680,55,543,10/22/2020 20:05:00.316127
10/22/20,11:50:49,695,407,595,50,680,57,543,10/22/2020 20:05:01.527886
10/22/20,11:50:50,695,413,595,51,680,57,543,10/22/2020 20:05:02.651878
10/22/20,11:50:51,695,430,595,50,680,57,543,10/22/2020 20:05:03.706059
10/22/20,11:50:52,695,413,595,49,680,56,543,10/22/2020 20:05:04.849004
10/22/20,11:50:53,695,416,595,50,680,59,543,10/22/2020 20:05:05.941083
10/22/20,11:50:55,695,427,595,50,680,57,543,10/22/2020 20:05:07.079039
10/22/20,11:50:56,695,426,595,52,680,58,543,10/22/2020 20:05:08.205027
10/22/20,11:50:57,695,420,595,50,680,56,543,10/22/2020 20:05:09.341987
10/22/20,11:50:58,695,423,595,52,680,59,543,10/22/2020 20:05:10.470966
10/22/20,11:50:59,695,422,595,49,680,57,543,10/22/2020 20:05:11.679735
10/22/20,11:51:00,695,447,595,51,680,58,543,10/22/2020 20:05:12.737902
10/22/20,11:51:01,695,428,595,51,680,57,543,10/22/2020 20:05:13.946670
10/22/20,11:51:02,695,424,595,51,680,57,543,10/22/2020 20:05:14.994866
10/22/20,11:51:04,695,428,595,51,680,58,543,10/22/2020 20:05:16.130829
10/22/20,11:51:05,695,429,595,50,680,56,543,10/22/2020 20:05:17.246843
10/22/20,11:51:06,695,425,595,51,680,56,543,10/22/2020 20:05:18.489518
10/22/20,11:51:07,695,425,595,52,680,57,543,10/22/2020 20:05:19.501812
10/22/20,11:51:08,695,424,595,52,680,57,543,10/22/2020 20:05:20.731522
10/22/20,11:51:09,695,415,595,51,680,57,543,10/22/2020 20:05:21.861500
10/22/20,11:51:10,695,409,595,52,680,57,543,10/22/2020 20:05:22.900722
10/22/20,11:51:12,695,417,595,50,680,57,543,10/22/2020 20:05:24.031696
10/22/20,11:51:13,695,420,595,51,680,55,543,10/22/2020 20:05:25.433946
10/22/20,11:51:14,695,414,595,51,680,56,543,10/22/2020 20:05:26.295639
10/22/20,11:51:15,695,400,595,51,680,57,543,10/22/2020 20:05:27.392707
10/22/20,11:51:16,695,435,595,52,680,58,543,10/22/2020 20:05:28.631393
10/22/20,11:51:17,695,406,595,52,680,59,543,10/22/2020 20:05:29.684576
10/22/20,11:51:18,695,417,595,50,680,59,543,10/22/2020 20:05:30.802586
10/22/20,11:51:19,695,421,595,51,680,59,543,10/22/2020 20:05:31.932564
10/22/20,11:51:21,695,417,595,50,680,56,543,10/22/2020 20:05:33.049575
10/22/20,11:51:22,695,409,595,51,680,57,543,10/22/2020 20:05:34.194514
10/22/20,11:51:23,695,424,595,50,680,57,543,10/22/2020 20:05:35.318531
10/22/20,11:51:24,695,395,595,51,680,57,543,10/22/2020 20:05:36.446493
10/22/20,11:51:25,695,388,595,51,680,56,543,10/22/2020 20:05:37.598409
10/22/20,11:51:26,695,398,595,50,680,57,543,10/22/2020 20:05:38.811166
10/22/20,11:51:27,695,388,595,50,680,57,543,10/22/2020 20:05:39.922194
10/22/20,11:51:28,695,376,595,50,680,54,543,10/22/2020 20:05:41.055163
10/22/20,11:51:30,695,383,595,52,680,55,543,10/22/2020 20:05:42.088401
10/22/20,11:51:31,695,381,595,50,680,55,543,10/22/2020 20:05:43.232341
10/22/20,11:51:32,695,372,595,50,680,54,543,10/22/2020 20:05:44.358330
10/22/20,11:51:33,695,377,595,51,680,54,543,10/22/2020 20:05:45.491299
10/22/20,11:51:34,695,372,595,50,680,56,543,10/22/2020 20:05:46.632248
10/22/20,11:51:35,695,381,595,50,680,55,543,10/22/2020 20:05:47.757245
10/22/20,11:51:36,695,381,595,51,680,55,543,10/22/2020 20:05:48.872256
10/22/20,11:51:38,695,384,595,50,680,56,543,10/22/2020 20:05:50.002234
10/22/20,11:51:39,695,387,595,52,680,56,543,10/22/2020 20:05:51.218979
10/22/20,11:51:40,695,378,595,50,680,56,543,10/22/2020 20:05:52.364915
10/22/20,11:51:41,695,397,595,50,680,55,543,10/22/2020 20:05:53.388178
10/22/20,11:51:42,695,390,595,51,680,57,543,10/22/2020 20:05:54.521147
10/22/20,11:51:43,695,392,595,51,680,56,543,10/22/2020 20:05:55.740884
10/22/20,11:51:44,695,385,595,51,680,58,543,10/22/2020 20:05:56.791076
10/22/20,11:51:45,695,404,595,50,680,57,543,10/22/2020 20:05:57.927037
10/22/20,11:51:47,695,398,595,51,680,57,543,10/22/2020 20:05:59.041057
10/22/20,11:51:48,695,413,595,52,680,56,543,10/22/2020 20:06:00.184001
10/22/20,11:51:49,695,421,595,54,680,55,543,10/22/2020 20:06:01.290043
10/22/20,11:51:50,695,420,595,52,680,56,543,10/22/2020 20:06:02.426004
10/22/20,11:51:51,695,437,595,50,680,57,543,10/22/2020 20:06:03.573934
10/22/20,11:51:52,695,433,595,52,680,57,543,10/22/2020 20:06:04.687955
10/22/20,11:51:53,695,440,595,52,680,56,543,10/22/2020 20:06:05.821921
10/22/20,11:51:54,695,440,595,51,680,56,543,10/22/2020 20:06:06.945915
10/22/20,11:51:56,695,442,595,51,680,58,543,10/22/2020 20:06:08.075893
10/22/20,11:51:57,695,449,595,50,680,58,543,10/22/2020 20:06:09.229809
10/22/20,11:51:58,695,445,595,50,680,57,543,10/22/2020 20:06:10.335849
10/22/20,11:51:59,695,437,595,51,680,56,543,10/22/2020 20:06:11.471811
10/22/20,11:52:00,695,433,595,50,680,59,543,10/22/2020 20:06:12.592814
10/22/20,11:52:01,695,435,595,51,680,57,543,10/22/2020 20:06:13.751714
10/22/20,11:52:02,695,432,595,51,680,57,543,10/22/2020 20:06:14.865733
10/22/20,11:52:03,695,432,595,53,680,58,543,10/22/2020 20:06:15.989729
10/22/20,11:52:05,695,444,595,50,680,58,543,10/22/2020 20:06:17.110728
10/22/20,11:52:06,695,433,595,51,680,58,543,10/22/2020 20:06:18.243698
10/22/20,11:52:07,695,436,595,51,680,57,543,10/22/2020 20:06:19.371681
10/22/20,11:52:08,695,449,595,52,680,58,543,10/22/2020 20:06:20.502656
10/22/20,11:52:09,695,436,595,51,680,54,543,10/22/2020 20:06:21.721397
10/22/20,11:52:10,695,431,595,50,680,58,543,10/22/2020 20:06:22.850377
10/22/20,11:52:11,695,436,595,52,680,56,543,10/22/2020 20:06:23.891592
10/22/20,11:52:13,695,427,595,51,680,58,543,10/22/2020 20:06:25.106343
10/22/20,11:52:14,695,433,595,51,680,56,543,10/22/2020 20:06:26.151548
10/22/20,11:52:15,695,436,595,51,680,57,543,10/22/2020 20:06:27.372286
10/22/20,11:52:16,695,428,595,52,680,57,543,10/22/2020 20:06:28.412501
10/22/20,11:52:17,695,425,595,52,680,59,543,10/22/2020 20:06:29.533503
10/22/20,11:52:18,695,435,595,51,680,56,543,10/22/2020 20:06:30.751247
10/22/20,11:52:19,695,449,595,50,680,56,543,10/22/2020 20:06:31.779494
10/22/20,11:52:20,695,440,595,50,680,58,543,10/22/2020 20:06:33.017184
10/22/20,11:52:22,695,428,595,51,680,56,543,10/22/2020 20:06:34.049424
10/22/20,11:52:23,695,427,595,50,680,58,543,10/22/2020 20:06:35.185385
10/22/20,11:52:24,695,432,595,50,680,58,543,10/22/2020 20:06:36.314365
10/22/20,11:52:25,695,428,595,52,680,57,543,10/22/2020 20:06:37.430379
10/22/20,11:52:26,695,429,595,50,680,58,543,10/22/2020 20:06:38.574320
10/22/20,11:52:27,695,437,595,50,680,58,543,10/22/2020 20:06:39.700309
10/22/20,11:52:28,695,423,595,52,680,56,543,10/22/2020 20:06:40.911070
10/22/20,11:52:29,695,427,595,50,680,58,543,10/22/2020 20:06:41.963258
10/22/20,11:52:31,695,444,595,50,680,57,543,10/22/2020 20:06:43.093234
10/22/20,11:52:32,695,431,595,52,680,60,543,10/22/2020 20:06:44.220221
10/22/20,11:52:33,695,428,595,53,680,111,543,10/22/2020 20:06:45.353189
10/22/20,11:52:34,695,428,595,51,680,55,543,10/22/2020 20:06:46.555971
10/22/20,11:52:35,695,430,595,51,680,58,543,10/22/2020 20:06:47.611150
10/22/20,11:52:36,695,435,595,50,680,54,543,10/22/2020 20:06:48.731155
10/22/20,11:52:37,695,430,595,52,680,57,543,10/22/2020 20:06:49.878088
10/22/20,11:52:39,695,424,595,51,680,57,543,10/22/2020 20:06:50.997095
10/22/20,11:52:40,695,423,595,50,680,56,543,10/22/2020 20:06:52.167965
10/22/20,11:52:41,695,425,595,53,680,57,543,10/22/2020 20:06:53.255054
10/22/20,11:52:42,695,426,595,50,680,58,543,10/22/2020 20:06:54.377054
10/22/20,11:52:43,695,427,595,51,680,58,543,10/22/2020 20:06:55.617736
10/22/20,11:52:44,695,422,595,53,680,57,543,10/22/2020 20:06:56.735745
10/22/20,11:52:45,695,424,595,51,680,55,543,10/22/2020 20:06:57.859739
10/22/20,11:52:46,695,439,595,53,680,57,543,10/22/2020 20:06:58.903945
10/22/20,11:52:48,695,431,595,51,680,55,543,10/22/2020 20:07:00.118697
10/22/20,11:52:49,695,424,595,52,680,58,543,10/22/2020 20:07:01.161906
10/22/20,11:52:50,695,437,595,50,680,56,543,10/22/2020 20:07:02.293880
10/22/20,11:52:51,695,425,595,50,680,55,543,10/22/2020 20:07:03.522601
10/22/20,11:52:52,695,423,595,50,680,55,543,10/22/2020 20:07:04.568794
10/22/20,11:52:53,695,428,595,50,680,57,543,10/22/2020 20:07:05.665860
10/22/20,11:52:54,695,429,595,50,680,56,543,10/22/2020 20:07:06.819774
10/22/20,11:52:55,695,424,595,50,680,55,543,10/22/2020 20:07:07.950750
10/22/20,11:52:57,695,429,595,51,680,57,543,10/22/2020 20:07:09.083717
10/22/20,11:52:58,695,432,595,50,680,56,543,10/22/2020 20:07:10.202726
10/22/20,11:52:59,695,441,595,50,680,58,543,10/22/2020 20:07:11.337692
10/22/20,11:53:00,695,430,595,52,680,58,543,10/22/2020 20:07:12.482629
10/22/20,11:53:01,695,426,595,51,680,57,543,10/22/2020 20:07:13.604627
10/22/20,11:53:02,695,423,595,51,680,57,543,10/22/2020 20:07:14.724634
10/22/20,11:53:03,695,431,595,50,680,56,543,10/22/2020 20:07:15.939382
10/22/20,11:53:04,695,434,595,50,680,57,543,10/22/2020 20:07:16.965638
10/22/20,11:53:06,695,427,595,48,680,59,543,10/22/2020 20:07:18.115561
10/22/20,11:53:07,695,435,595,53,680,56,543,10/22/2020 20:07:19.572667
10/22/20,11:53:08,695,413,595,50,680,58,543,10/22/2020 20:07:20.456301
10/22/20,11:53:09,695,421,595,50,680,57,543,10/22/2020 20:07:21.508487
10/22/20,11:53:10,695,425,595,53,680,56,543,10/22/2020 20:07:22.636471
10/22/20,11:53:11,695,415,595,51,680,57,543,10/22/2020 20:07:23.744507
10/22/20,11:53:12,695,427,595,51,680,58,543,10/22/2020 20:07:24.967235
10/22/20,11:53:14,695,431,595,51,680,55,543,10/22/2020 20:07:26.004462
10/22/20,11:53:15,695,442,595,51,680,58,543,10/22/2020 20:07:27.147405
10/22/20,11:53:16,695,432,595,52,680,57,543,10/22/2020 20:07:28.277382
10/22/20,11:53:17,695,419,595,52,680,58,543,10/22/2020 20:07:29.405366
10/22/20,11:53:18,695,429,595,52,680,56,543,10/22/2020 20:07:30.524373
10/22/20,11:53:19,695,429,595,50,680,57,543,10/22/2020 20:07:31.664324
10/22/20,11:53:20,695,433,595,53,680,56,543,10/22/2020 20:07:32.880072
10/22/20,11:53:21,695,426,595,51,680,58,543,10/22/2020 20:07:33.930263
10/22/20,11:53:23,695,425,595,51,680,55,543,10/22/2020 20:07:35.039297
10/22/20,11:53:24,695,442,595,50,680,59,543,10/22/2020 20:07:36.172267
10/22/20,11:53:25,695,435,595,52,680,58,543,10/22/2020 20:07:37.401978
10/22/20,11:53:26,695,431,595,50,680,55,543,10/22/2020 20:07:38.447183
10/22/20,11:53:27,695,430,595,50,680,56,543,10/22/2020 20:07:39.563198
10/22/20,11:53:28,695,430,595,53,680,55,543,10/22/2020 20:07:40.699161
10/22/20,11:53:29,695,426,595,51,680,58,543,10/22/2020 20:07:41.903938
10/22/20,11:53:30,695,433,595,51,680,58,543,10/22/2020 20:07:42.957120
10/22/20,11:53:32,695,423,595,50,680,57,543,10/22/2020 20:07:44.080116
10/22/20,11:53:33,695,432,595,50,680,57,543,10/22/2020 20:07:45.214083
10/22/20,11:53:34,695,427,595,50,680,56,543,10/22/2020 20:07:46.345059
10/22/20,11:53:35,695,426,595,49,680,56,543,10/22/2020 20:07:47.474038
10/22/20,11:53:36,695,431,595,50,680,58,543,10/22/2020 20:07:48.613989
10/22/20,11:53:37,695,436,595,51,680,55,543,10/22/2020 20:07:49.752943
10/22/20,11:53:38,695,433,595,50,680,55,543,10/22/2020 20:07:50.856990
10/22/20,11:53:39,695,431,595,50,680,58,543,10/22/2020 20:07:52.083709
10/22/20,11:53:41,695,428,595,50,680,58,543,10/22/2020 20:07:53.115947
10/22/20,11:53:42,695,442,595,51,680,58,543,10/22/2020 20:07:54.342666
10/22/20,11:53:43,695,428,595,51,680,56,543,10/22/2020 20:07:55.385877
10/22/20,11:53:44,695,426,595,51,680,56,543,10/22/2020 20:07:56.493913
10/22/20,11:53:45,695,433,595,50,680,57,543,10/22/2020 20:07:57.644835
10/22/20,11:53:46,695,428,595,52,680,56,543,10/22/2020 20:07:58.847617
10/22/20,11:53:47,695,427,595,51,680,57,543,10/22/2020 20:07:59.903794
10/22/20,11:53:49,695,426,595,50,680,59,543,10/22/2020 20:08:01.027787
10/22/20,11:53:50,695,437,595,52,680,58,543,10/22/2020 20:08:02.149785
10/22/20,11:53:51,695,438,595,50,680,56,543,10/22/2020 20:08:03.280761
10/22/20,11:53:52,695,428,595,48,680,57,543,10/22/2020 20:08:04.410739
10/22/20,11:53:53,695,430,595,52,680,56,543,10/22/2020 20:08:05.553682
10/22/20,11:53:54,695,436,595,49,680,58,543,10/22/2020 20:08:06.689643
10/22/20,11:53:55,695,433,595,51,680,57,543,10/22/2020 20:08:07.797680
10/22/20,11:53:56,695,416,595,52,680,58,543,10/22/2020 20:08:08.941622
10/22/20,11:53:58,695,441,595,52,680,57,543,10/22/2020 20:08:10.163352
10/22/20,11:53:59,695,442,595,51,680,57,543,10/22/2020 20:08:11.194595
10/22/20,11:54:00,695,450,595,53,680,58,543,10/22/2020 20:08:12.322576
10/22/20,11:54:01,695,426,595,51,680,57,543,10/22/2020 20:08:13.426623
10/22/20,11:54:02,695,425,595,50,680,56,543,10/22/2020 20:08:14.615444
10/22/20,11:54:03,695,444,595,52,680,57,543,10/22/2020 20:08:15.716499
10/22/20,11:54:04,695,438,595,51,680,58,543,10/22/2020 20:08:16.846476
10/22/20,11:54:05,695,448,595,51,680,58,543,10/22/2020 20:08:17.955510
10/22/20,11:54:07,695,436,595,50,680,59,543,10/22/2020 20:08:19.097456
10/22/20,11:54:08,695,437,595,52,680,56,543,10/22/2020 20:08:20.232420
10/22/20,11:54:09,695,439,595,54,680,57,543,10/22/2020 20:08:21.361401
10/22/20,11:54:10,695,435,595,51,680,56,543,10/22/2020 20:08:22.496367
10/22/20,11:54:11,695,434,595,50,680,59,543,10/22/2020 20:08:23.629336
10/22/20,11:54:12,695,431,595,51,680,57,543,10/22/2020 20:08:24.847079
10/22/20,11:54:13,695,424,595,52,680,57,543,10/22/2020 20:08:25.880315
10/22/20,11:54:15,695,431,595,50,680,55,543,10/22/2020 20:08:27.088083
10/22/20,11:54:16,695,427,595,53,680,58,543,10/22/2020 20:08:28.223049
10/22/20,11:54:17,695,430,595,51,680,58,543,10/22/2020 20:08:29.301166
10/22/20,11:54:18,695,455,595,50,680,57,543,10/22/2020 20:08:30.472035
10/22/20,11:54:19,695,450,595,50,680,57,543,10/22/2020 20:08:31.512252
10/22/20,11:54:20,695,438,595,55,680,56,543,10/22/2020 20:08:32.642228
10/22/20,11:54:21,695,443,595,51,680,59,543,10/22/2020 20:08:33.862963
10/22/20,11:54:22,695,449,595,50,680,56,543,10/22/2020 20:08:34.915151
10/22/20,11:54:24,695,450,595,50,680,58,543,10/22/2020 20:08:36.055102
10/22/20,11:54:25,695,436,595,53,680,56,543,10/22/2020 20:08:37.257884
10/22/20,11:54:26,695,436,595,52,680,59,543,10/22/2020 20:08:38.309074
10/22/20,11:54:27,695,457,595,50,680,56,543,10/22/2020 20:08:39.452016
10/22/20,11:54:28,695,427,595,50,680,59,543,10/22/2020 20:08:40.548083
10/22/20,11:54:29,695,434,595,54,680,56,543,10/22/2020 20:08:41.680057
10/22/20,11:54:30,695,438,595,50,680,55,543,10/22/2020 20:08:42.800060
10/22/20,11:54:31,695,445,595,50,680,58,543,10/22/2020 20:08:43.936024
10/22/20,11:54:33,695,445,595,51,680,54,543,10/22/2020 20:08:45.165734
10/22/20,11:54:34,695,451,595,50,680,57,543,10/22/2020 20:08:46.200963
10/22/20,11:54:35,695,431,595,51,680,56,543,10/22/2020 20:08:47.315981
10/22/20,11:54:36,695,447,595,51,680,59,543,10/22/2020 20:08:48.489844
10/22/20,11:54:37,695,461,595,52,680,58,543,10/22/2020 20:08:49.673677
10/22/20,11:54:38,695,458,595,50,680,59,543,10/22/2020 20:08:50.736832
10/22/20,11:54:39,695,451,595,52,680,58,543,10/22/2020 20:08:51.946597
10/22/20,11:54:40,695,441,595,52,680,59,543,10/22/2020 20:08:52.994792
10/22/20,11:54:42,695,432,595,50,680,55,543,10/22/2020 20:08:54.206552
10/22/20,11:54:43,695,425,595,50,680,56,543,10/22/2020 20:08:55.237795
10/22/20,11:54:44,695,421,595,50,680,55,543,10/22/2020 20:08:56.367771
10/22/20,11:54:45,695,419,595,50,680,58,543,10/22/2020 20:08:57.491766
10/22/20,11:54:46,695,426,595,50,680,55,543,10/22/2020 20:08:58.633711
10/22/20,11:54:47,695,430,595,50,680,57,543,10/22/2020 20:08:59.746736
10/22/20,11:54:48,695,429,595,51,680,57,543,10/22/2020 20:09:00.897656
10/22/20,11:54:50,695,445,595,53,680,56,543,10/22/2020 20:09:02.028629
10/22/20,11:54:51,695,437,595,52,680,57,543,10/22/2020 20:09:03.139659
10/22/20,11:54:52,695,424,595,50,680,58,543,10/22/2020 20:09:04.260660
